,Gemeente,Latitude,Longitude,Provincie,Continent,Land,Discipline,Frequentie
5652,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Japan,Concert,8
5653,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Japan,Tentoonstelling,0
5654,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Japan,podium,0
5655,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Turkije,Concert,1
5656,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Turkije,Tentoonstelling,0
5657,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Turkije,podium,0
5658,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Cambodja,Concert,0
5659,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Cambodja,Tentoonstelling,1
5660,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Cambodja,podium,0
5661,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Laos,Concert,0
5662,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Laos,Tentoonstelling,1
5663,Leuven,50.8798438,4.7005176,Flemish Brabant,Azië,Laos,podium,0
5664,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Nederland,Concert,10
5665,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Nederland,Tentoonstelling,0
5666,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Nederland,podium,0
5667,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Zwitserland,Concert,0
5668,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Zwitserland,Tentoonstelling,0
5669,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Zwitserland,podium,1
5670,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Oostenrijk,Concert,1
5671,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Oostenrijk,Tentoonstelling,0
5672,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Oostenrijk,podium,0
5673,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Rusland,Concert,1
5674,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Rusland,Tentoonstelling,0
5675,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Rusland,podium,0
5676,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Spanje,Concert,5
5677,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Spanje,Tentoonstelling,0
5678,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Spanje,podium,0
5679,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Ierland,Concert,2
5680,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Ierland,Tentoonstelling,0
5681,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Ierland,podium,0
5682,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Italië,Concert,9
5683,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Italië,Tentoonstelling,0
5684,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Italië,podium,0
5685,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Wit-Rusland,Concert,0
5686,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Wit-Rusland,Tentoonstelling,0
5687,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Wit-Rusland,podium,1
5688,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Polen,Concert,6
5689,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Polen,Tentoonstelling,0
5690,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Polen,podium,0
5691,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Portugal,Concert,3
5692,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Portugal,Tentoonstelling,0
5693,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Portugal,podium,0
5694,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Tsjechië,Concert,1
5695,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Tsjechië,Tentoonstelling,0
5696,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Tsjechië,podium,0
5697,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Estland,Concert,3
5698,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Estland,Tentoonstelling,0
5699,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Estland,podium,0
5700,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Bosnië en Herzegovina,Concert,2
5701,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Bosnië en Herzegovina,Tentoonstelling,0
5702,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Bosnië en Herzegovina,podium,0
5703,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Hongarije,Concert,2
5704,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Hongarije,Tentoonstelling,0
5705,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Hongarije,podium,0
5706,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Letland,Concert,2
5707,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Letland,Tentoonstelling,0
5708,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Letland,podium,0
5709,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,IJsland,Concert,5
5710,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,IJsland,Tentoonstelling,0
5711,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,IJsland,podium,0
5712,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Slovenië,Concert,4
5713,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Slovenië,Tentoonstelling,0
5714,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Slovenië,podium,0
5715,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Noorwegen,Concert,1
5716,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Noorwegen,Tentoonstelling,0
5717,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Noorwegen,podium,0
5718,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Frankrijk,Concert,18
5719,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Frankrijk,Tentoonstelling,0
5720,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Frankrijk,podium,0
5721,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Verenigd Koninkrijk,Concert,20
5722,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Verenigd Koninkrijk,Tentoonstelling,0
5723,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Verenigd Koninkrijk,podium,0
5724,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Kroatië,Concert,1
5725,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Kroatië,Tentoonstelling,0
5726,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Kroatië,podium,0
5727,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Denemarken,Concert,1
5728,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Denemarken,Tentoonstelling,0
5729,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Denemarken,podium,0
5730,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Roemenië,Concert,0
5731,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Roemenië,Tentoonstelling,0
5732,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Roemenië,podium,2
5733,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Griekenland,Concert,1
5734,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Griekenland,Tentoonstelling,0
5735,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Griekenland,podium,0
5736,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Duitsland,Concert,9
5737,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Duitsland,Tentoonstelling,0
5738,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Duitsland,podium,0
5739,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Slowakije,Concert,0
5740,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Slowakije,Tentoonstelling,1
5741,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Slowakije,podium,0
5742,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Zweden,Concert,2
5743,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Zweden,Tentoonstelling,0
5744,Leuven,50.8798438,4.7005176,Flemish Brabant,Europa,Zweden,podium,0
5745,Kontich,51.1352386,4.4450065,Antwerp,Europa,Nederland,Concert,0
5746,Kontich,51.1352386,4.4450065,Antwerp,Europa,Nederland,Tentoonstelling,0
5747,Kontich,51.1352386,4.4450065,Antwerp,Europa,Nederland,podium,2
5748,Mesen,50.7638555,2.8976699,West Flanders,Oceanië,Nieuw-Zeeland,Concert,0
5749,Mesen,50.7638555,2.8976699,West Flanders,Oceanië,Nieuw-Zeeland,Tentoonstelling,2
5750,Mesen,50.7638555,2.8976699,West Flanders,Oceanië,Nieuw-Zeeland,podium,0
5751,Kraainem,50.8610856,4.4592974,Flemish Brabant,Oceanië,Australië,Concert,0
5752,Kraainem,50.8610856,4.4592974,Flemish Brabant,Oceanië,Australië,Tentoonstelling,1
5753,Kraainem,50.8610856,4.4592974,Flemish Brabant,Oceanië,Australië,podium,0
5754,Kraainem,50.8610856,4.4592974,Flemish Brabant,Noord-Amerika,Verenigde Staten,Concert,1
5755,Kraainem,50.8610856,4.4592974,Flemish Brabant,Noord-Amerika,Verenigde Staten,Tentoonstelling,0
5756,Kraainem,50.8610856,4.4592974,Flemish Brabant,Noord-Amerika,Verenigde Staten,podium,0
5757,Kraainem,50.8610856,4.4592974,Flemish Brabant,Azië,Myanmar,Concert,0
5758,Kraainem,50.8610856,4.4592974,Flemish Brabant,Azië,Myanmar,Tentoonstelling,0
5759,Kraainem,50.8610856,4.4592974,Flemish Brabant,Azië,Myanmar,podium,1
5760,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Nederland,Concert,1
5761,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Nederland,Tentoonstelling,0
5762,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Nederland,podium,0
5763,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Rusland,Concert,1
5764,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Rusland,Tentoonstelling,0
5765,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Rusland,podium,0
5766,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Frankrijk,Concert,0
5767,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Frankrijk,Tentoonstelling,0
5768,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Frankrijk,podium,3
5769,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Ierland,Concert,4
5770,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Ierland,Tentoonstelling,0
5771,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Ierland,podium,0
5772,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Verenigd Koninkrijk,Concert,0
5773,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Verenigd Koninkrijk,Tentoonstelling,0
5774,Kraainem,50.8610856,4.4592974,Flemish Brabant,Europa,Verenigd Koninkrijk,podium,2
5775,Landen,50.75534,5.08081,Flemish Brabant,Azië,Iran,Concert,0
5776,Landen,50.75534,5.08081,Flemish Brabant,Azië,Iran,Tentoonstelling,1
5777,Landen,50.75534,5.08081,Flemish Brabant,Azië,Iran,podium,0
5778,Landen,50.75534,5.08081,Flemish Brabant,Europa,Nederland,Concert,0
5779,Landen,50.75534,5.08081,Flemish Brabant,Europa,Nederland,Tentoonstelling,0
5780,Landen,50.75534,5.08081,Flemish Brabant,Europa,Nederland,podium,1
5781,Landen,50.75534,5.08081,Flemish Brabant,Europa,Frankrijk,Concert,0
5782,Landen,50.75534,5.08081,Flemish Brabant,Europa,Frankrijk,Tentoonstelling,3
5783,Landen,50.75534,5.08081,Flemish Brabant,Europa,Frankrijk,podium,0
5784,Landen,50.75534,5.08081,Flemish Brabant,Europa,Verenigd Koninkrijk,Concert,0
5785,Landen,50.75534,5.08081,Flemish Brabant,Europa,Verenigd Koninkrijk,Tentoonstelling,0
5786,Landen,50.75534,5.08081,Flemish Brabant,Europa,Verenigd Koninkrijk,podium,1
5787,Sint-Laureins,51.2404591,3.5259689,East Flanders,Europa,Nederland,Concert,0
5788,Sint-Laureins,51.2404591,3.5259689,East Flanders,Europa,Nederland,Tentoonstelling,2
5789,Sint-Laureins,51.2404591,3.5259689,East Flanders,Europa,Nederland,podium,0
5790,Sint-Laureins,51.2404591,3.5259689,East Flanders,Europa,Duitsland,Concert,0
5791,Sint-Laureins,51.2404591,3.5259689,East Flanders,Europa,Duitsland,Tentoonstelling,1
5792,Sint-Laureins,51.2404591,3.5259689,East Flanders,Europa,Duitsland,podium,0
5793,Assenede,51.2269688,3.7510346,East Flanders,Europa,IJsland,Concert,0
5794,Assenede,51.2269688,3.7510346,East Flanders,Europa,IJsland,Tentoonstelling,1
5795,Assenede,51.2269688,3.7510346,East Flanders,Europa,IJsland,podium,0
5796,Geraardsbergen,50.7707354,3.8751639,East Flanders,Noord-Amerika,Verenigde Staten,Concert,0
5797,Geraardsbergen,50.7707354,3.8751639,East Flanders,Noord-Amerika,Verenigde Staten,Tentoonstelling,0
5798,Geraardsbergen,50.7707354,3.8751639,East Flanders,Noord-Amerika,Verenigde Staten,podium,3
5799,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,China,Concert,0
5800,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,China,Tentoonstelling,1
5801,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,China,podium,0
5802,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,Israël,Concert,0
5803,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,Israël,Tentoonstelling,0
5804,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,Israël,podium,4
5805,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,Japan,Concert,0
5806,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,Japan,Tentoonstelling,1
5807,Geraardsbergen,50.7707354,3.8751639,East Flanders,Azië,Japan,podium,0
5808,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Nederland,Concert,1
5809,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Nederland,Tentoonstelling,0
5810,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Nederland,podium,0
5811,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Italië,Concert,0
5812,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Italië,Tentoonstelling,0
5813,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Italië,podium,1
5814,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Duitsland,Concert,2
5815,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Duitsland,Tentoonstelling,0
5816,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Duitsland,podium,0
5817,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Letland,Concert,0
5818,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Letland,Tentoonstelling,0
5819,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Letland,podium,1
5820,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Rusland,Concert,0
5821,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Rusland,Tentoonstelling,0
5822,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Rusland,podium,1
5823,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Bulgarije,Concert,0
5824,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Bulgarije,Tentoonstelling,0
5825,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Bulgarije,podium,3
5826,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Frankrijk,Concert,2
5827,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Frankrijk,Tentoonstelling,0
5828,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Frankrijk,podium,0
5829,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Spanje,Concert,1
5830,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Spanje,Tentoonstelling,0
5831,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Spanje,podium,0
5832,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Verenigd Koninkrijk,Concert,1
5833,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,0
5834,Geraardsbergen,50.7707354,3.8751639,East Flanders,Europa,Verenigd Koninkrijk,podium,0
5835,Geraardsbergen,50.7707354,3.8751639,East Flanders,Afrika,Senegal,Concert,0
5836,Geraardsbergen,50.7707354,3.8751639,East Flanders,Afrika,Senegal,Tentoonstelling,0
5837,Geraardsbergen,50.7707354,3.8751639,East Flanders,Afrika,Senegal,podium,1
5838,Dendermonde,51.025477,4.1019516,East Flanders,Noord-Amerika,Canada,Concert,1
5839,Dendermonde,51.025477,4.1019516,East Flanders,Noord-Amerika,Canada,Tentoonstelling,0
5840,Dendermonde,51.025477,4.1019516,East Flanders,Noord-Amerika,Canada,podium,0
5841,Dendermonde,51.025477,4.1019516,East Flanders,Noord-Amerika,Verenigde Staten,Concert,4
5842,Dendermonde,51.025477,4.1019516,East Flanders,Noord-Amerika,Verenigde Staten,Tentoonstelling,0
5843,Dendermonde,51.025477,4.1019516,East Flanders,Noord-Amerika,Verenigde Staten,podium,0
5844,Dendermonde,51.025477,4.1019516,East Flanders,Oceanië,Australië,Concert,1
5845,Dendermonde,51.025477,4.1019516,East Flanders,Oceanië,Australië,Tentoonstelling,0
5846,Dendermonde,51.025477,4.1019516,East Flanders,Oceanië,Australië,podium,0
5847,Dendermonde,51.025477,4.1019516,East Flanders,Centraal-Amerika,Cuba,Concert,1
5848,Dendermonde,51.025477,4.1019516,East Flanders,Centraal-Amerika,Cuba,Tentoonstelling,0
5849,Dendermonde,51.025477,4.1019516,East Flanders,Centraal-Amerika,Cuba,podium,0
5850,Dendermonde,51.025477,4.1019516,East Flanders,Zuid-Amerika,Peru,Concert,0
5851,Dendermonde,51.025477,4.1019516,East Flanders,Zuid-Amerika,Peru,Tentoonstelling,0
5852,Dendermonde,51.025477,4.1019516,East Flanders,Zuid-Amerika,Peru,podium,1
5853,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Congo-Kinshasa,Concert,0
5854,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Congo-Kinshasa,Tentoonstelling,1
5855,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Congo-Kinshasa,podium,0
5856,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Seychellen,Concert,0
5857,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Seychellen,Tentoonstelling,0
5858,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Seychellen,podium,2
5859,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Zimbabwe,Concert,1
5860,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Zimbabwe,Tentoonstelling,0
5861,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Zimbabwe,podium,0
5862,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Marokko,Concert,0
5863,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Marokko,Tentoonstelling,0
5864,Dendermonde,51.025477,4.1019516,East Flanders,Afrika,Marokko,podium,1
5865,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Zuid-Korea,Concert,0
5866,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Zuid-Korea,Tentoonstelling,0
5867,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Zuid-Korea,podium,1
5868,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Syrië,Concert,1
5869,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Syrië,Tentoonstelling,0
5870,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Syrië,podium,0
5871,Dendermonde,51.025477,4.1019516,East Flanders,Azië,China,Concert,0
5872,Dendermonde,51.025477,4.1019516,East Flanders,Azië,China,Tentoonstelling,0
5873,Dendermonde,51.025477,4.1019516,East Flanders,Azië,China,podium,1
5874,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Irak,Concert,0
5875,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Irak,Tentoonstelling,0
5876,Dendermonde,51.025477,4.1019516,East Flanders,Azië,Irak,podium,1
5877,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Hongarije,Concert,0
5878,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Hongarije,Tentoonstelling,0
5879,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Hongarije,podium,2
5880,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Nederland,Concert,3
5881,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Nederland,Tentoonstelling,0
5882,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Nederland,podium,0
5883,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Letland,Concert,2
5884,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Letland,Tentoonstelling,0
5885,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Letland,podium,0
5886,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Frankrijk,Concert,3
5887,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Frankrijk,Tentoonstelling,0
5888,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Frankrijk,podium,0
5889,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Slowakije,Concert,0
5890,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Slowakije,Tentoonstelling,0
5891,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Slowakije,podium,1
5892,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Luxemburg,Concert,0
5893,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Luxemburg,Tentoonstelling,0
5894,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Luxemburg,podium,1
5895,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Verenigd Koninkrijk,Concert,2
5896,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,0
5897,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Verenigd Koninkrijk,podium,0
5898,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Spanje,Concert,0
5899,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Spanje,Tentoonstelling,0
5900,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Spanje,podium,2
5901,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Zwitserland,Concert,1
5902,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Zwitserland,Tentoonstelling,0
5903,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Zwitserland,podium,0
5904,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Duitsland,Concert,0
5905,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Duitsland,Tentoonstelling,0
5906,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Duitsland,podium,1
5907,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Estland,Concert,1
5908,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Estland,Tentoonstelling,0
5909,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Estland,podium,0
5910,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Ierland,Concert,3
5911,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Ierland,Tentoonstelling,0
5912,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Ierland,podium,0
5913,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Zweden,Concert,0
5914,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Zweden,Tentoonstelling,0
5915,Dendermonde,51.025477,4.1019516,East Flanders,Europa,Zweden,podium,2
5916,Lochristi,51.0974612,3.8378242,East Flanders,Europa,Italië,Concert,0
5917,Lochristi,51.0974612,3.8378242,East Flanders,Europa,Italië,Tentoonstelling,0
5918,Lochristi,51.0974612,3.8378242,East Flanders,Europa,Italië,podium,1
5919,Lochristi,51.0974612,3.8378242,East Flanders,Europa,Duitsland,Concert,0
5920,Lochristi,51.0974612,3.8378242,East Flanders,Europa,Duitsland,Tentoonstelling,0
5921,Lochristi,51.0974612,3.8378242,East Flanders,Europa,Duitsland,podium,1
5922,Aartselaar,51.1340539,4.3844742,Antwerp,Azië,China,Concert,0
5923,Aartselaar,51.1340539,4.3844742,Antwerp,Azië,China,Tentoonstelling,0
5924,Aartselaar,51.1340539,4.3844742,Antwerp,Azië,China,podium,6
5925,Aartselaar,51.1340539,4.3844742,Antwerp,Europa,Nederland,Concert,1
